n,win_rate,avg_net_pct,total_pct,max_dd_pct,sharpe,tp_rate,sl_rate,timeout_rate,rally_lb,rally_thr,rsi_thr,tp_pct,sl_pct,hold_bars,symbol
34,73.53,-0.1792,-6.379,-13.935,-2.03,67.6,8.8,23.5,4,2.5,55,1.0,4.0,12,LINKUSDT
32,75.0,-0.1436,-4.998,-12.805,-1.527,75.0,12.5,12.5,4,2.5,55,1.0,4.0,24,LINKUSDT
38,57.89,-0.015,-0.909,-6.716,-0.215,39.5,36.8,23.7,4,2.5,55,1.5,1.5,6,LINKUSDT
38,57.89,0.0333,0.859,-5.614,0.434,55.3,42.1,2.6,4,2.5,55,1.5,1.5,12,LINKUSDT
37,54.05,-0.0484,-2.181,-5.956,-0.618,54.1,45.9,0.0,4,2.5,55,1.5,1.5,24,LINKUSDT
33,66.67,0.0569,1.462,-7.798,0.681,45.5,21.2,33.3,4,2.5,55,1.5,2.5,6,LINKUSDT
33,66.67,-0.0407,-1.88,-10.825,-0.427,60.6,30.3,9.1,4,2.5,55,1.5,2.5,12,LINKUSDT
31,61.29,-0.1704,-5.687,-12.879,-1.709,61.3,35.5,3.2,4,2.5,55,1.5,2.5,24,LINKUSDT
33,66.67,0.0573,1.397,-8.556,0.632,45.5,9.1,45.5,4,2.5,55,1.5,4.0,6,LINKUSDT
32,68.75,-0.0006,-0.606,-10.758,-0.006,59.4,9.4,31.2,4,2.5,55,1.5,4.0,12,LINKUSDT
30,70.0,0.044,0.668,-9.47,0.406,70.0,13.3,16.7,4,2.5,55,1.5,4.0,24,LINKUSDT
38,52.63,-0.0635,-2.793,-8.11,-0.817,26.3,42.1,31.6,4,2.5,55,2.0,1.5,6,LINKUSDT
38,52.63,0.0889,2.872,-6.582,1.001,44.7,47.4,7.9,4,2.5,55,2.0,1.5,12,LINKUSDT
37,48.65,0.0327,0.646,-5.42,0.357,48.6,51.4,0.0,4,2.5,55,2.0,1.5,24,LINKUSDT
33,60.61,0.0749,2.018,-9.097,0.847,30.3,21.2,48.5,4,2.5,55,2.0,2.5,6,LINKUSDT
33,60.61,0.0199,-0.036,-13.15,0.186,48.5,33.3,18.2,4,2.5,55,2.0,2.5,12,LINKUSDT
31,51.61,-0.251,-8.177,-17.212,-2.201,51.6,41.9,6.5,4,2.5,55,2.0,2.5,24,LINKUSDT
33,60.61,0.0753,1.952,-10.338,0.792,30.3,9.1,60.6,4,2.5,55,2.0,4.0,6,LINKUSDT
32,62.5,0.0283,0.119,-14.424,0.245,50.0,12.5,37.5,4,2.5,55,2.0,4.0,12,LINKUSDT
30,60.0,-0.1059,-4.047,-15.162,-0.808,60.0,20.0,20.0,4,2.5,55,2.0,4.0,24,LINKUSDT
37,51.35,-0.1794,-6.813,-10.268,-2.295,8.1,43.2,48.6,4,2.5,55,3.0,1.5,6,LINKUSDT
37,43.24,-0.0393,-2.092,-9.525,-0.397,18.9,54.1,27.0,4,2.5,55,3.0,1.5,12,LINKUSDT
36,38.89,-0.0442,-2.351,-8.776,-0.403,33.3,61.1,5.6,4,2.5,55,3.0,1.5,24,LINKUSDT
32,59.38,-0.0379,-1.676,-10.445,-0.421,9.4,21.9,68.8,4,2.5,55,3.0,2.5,6,LINKUSDT
32,50.0,-0.2578,-8.607,-18.149,-2.296,15.6,37.5,46.9,4,2.5,55,3.0,2.5,12,LINKUSDT
29,37.93,-0.7136,-19.485,-23.452,-5.473,31.0,58.6,10.3,4,2.5,55,3.0,2.5,24,LINKUSDT
32,59.38,-0.0183,-1.136,-11.125,-0.188,9.4,9.4,81.2,4,2.5,55,3.0,4.0,6,LINKUSDT
31,54.84,-0.1792,-6.294,-17.436,-1.399,19.4,16.1,64.5,4,2.5,55,3.0,4.0,12,LINKUSDT
27,48.15,-0.5002,-13.625,-18.583,-3.354,33.3,25.9,40.7,4,2.5,55,3.0,4.0,24,LINKUSDT
39,61.54,-0.0402,-1.799,-5.861,-0.682,56.4,30.8,12.8,4,2.5,60,1.0,1.5,6,LINKUSDT
39,64.1,-0.1074,-4.366,-9.002,-1.737,59.0,35.9,5.1,4,2.5,60,1.0,1.5,12,LINKUSDT
38,60.53,-0.1568,-6.059,-9.779,-2.452,60.5,39.5,0.0,4,2.5,60,1.0,1.5,24,LINKUSDT
34,73.53,0.1678,5.603,-6.529,2.664,67.6,11.8,20.6,4,2.5,60,1.0,2.5,6,LINKUSDT
34,73.53,-0.0135,-0.807,-9.611,-0.181,70.6,20.6,8.8,4,2.5,60,1.0,2.5,12,LINKUSDT
32,71.88,-0.1079,-3.756,-11.2,-1.356,71.9,25.0,3.1,4,2.5,60,1.0,2.5,24,LINKUSDT
34,76.47,0.244,8.365,-5.964,3.859,70.6,2.9,26.5,4,2.5,60,1.0,4.0,6,LINKUSDT
33,75.76,0.09,2.681,-8.518,1.24,72.7,3.0,24.2,4,2.5,60,1.0,4.0,12,LINKUSDT
31,80.65,0.1475,4.309,-9.202,1.887,80.6,6.5,12.9,4,2.5,60,1.0,4.0,24,LINKUSDT
36,55.56,-0.0244,-1.188,-6.006,-0.351,38.9,36.1,25.0,4,2.5,60,1.5,1.5,6,LINKUSDT
36,58.33,0.0089,-0.056,-6.375,0.118,52.8,41.7,5.6,4,2.5,60,1.5,1.5,12,LINKUSDT
35,54.29,-0.0414,-1.825,-5.271,-0.53,54.3,45.7,0.0,4,2.5,60,1.5,1.5,24,LINKUSDT
31,64.52,0.0759,1.994,-7.798,0.932,45.2,19.4,35.5,4,2.5,60,1.5,2.5,6,LINKUSDT
31,64.52,-0.045,-1.877,-9.637,-0.481,58.1,29.0,12.9,4,2.5,60,1.5,2.5,12,LINKUSDT
29,62.07,-0.1359,-4.372,-11.664,-1.372,62.1,34.5,3.4,4,2.5,60,1.5,2.5,24,LINKUSDT
31,67.74,0.1456,4.193,-8.031,1.739,45.2,6.5,48.4,4,2.5,60,1.5,4.0,6,LINKUSDT
30,66.67,0.0904,2.247,-8.153,0.963,60.0,6.7,33.3,4,2.5,60,1.5,4.0,12,LINKUSDT
28,71.43,0.1486,3.67,-9.202,1.438,71.4,10.7,17.9,4,2.5,60,1.5,4.0,24,LINKUSDT
36,52.78,0.0078,-0.109,-5.573,0.101,27.8,38.9,33.3,4,2.5,60,2.0,1.5,6,LINKUSDT
36,55.56,0.1628,5.489,-5.191,1.843,47.2,44.4,8.3,4,2.5,60,2.0,1.5,12,LINKUSDT
35,51.43,0.13,4.094,-4.804,1.42,51.4,48.6,0.0,4,2.5,60,2.0,1.5,24,LINKUSDT
31,61.29,0.1509,4.332,-7.798,1.728,32.3,19.4,48.4,4,2.5,60,2.0,2.5,6,LINKUSDT
31,61.29,0.0853,2.011,-10.568,0.797,51.6,32.3,16.1,4,2.5,60,2.0,2.5,12,LINKUSDT
29,55.17,-0.0841,-3.07,-12.607,-0.746,55.2,37.9,6.9,4,2.5,60,2.0,2.5,24,LINKUSDT
31,64.52,0.2206,6.582,-8.031,2.47,32.3,6.5,61.3,4,2.5,60,2.0,4.0,6,LINKUSDT
30,63.33,0.175,4.661,-10.501,1.566,53.3,10.0,36.7,4,2.5,60,2.0,4.0,12,LINKUSDT
28,64.29,0.1844,4.485,-10.909,1.51,64.3,14.3,21.4,4,2.5,60,2.0,4.0,24,LINKUSDT
35,51.43,-0.1127,-4.24,-7.791,-1.447,8.6,40.0,51.4,4,2.5,60,3.0,1.5,6,LINKUSDT
35,45.71,0.0293,0.399,-7.679,0.295,20.0,51.4,28.6,4,2.5,60,3.0,1.5,12,LINKUSDT
34,41.18,0.0514,0.994,-6.644,0.463,35.3,58.8,5.9,4,2.5,60,3.0,1.5,24,LINKUSDT
30,60.0,0.0187,0.131,-8.697,0.211,10.0,20.0,70.0,4,2.5,60,3.0,2.5,6,LINKUSDT
30,50.0,-0.2088,-6.735,-15.716,-1.846,16.7,36.7,46.7,4,2.5,60,3.0,2.5,12,LINKUSDT
27,40.74,-0.5687,-15.007,-19.263,-4.308,33.3,55.6,11.1,4,2.5,60,3.0,2.5,24,LINKUSDT
30,63.33,0.1112,2.918,-8.031,1.221,10.0,6.7,83.3,4,2.5,60,3.0,4.0,6,LINKUSDT
29,55.17,-0.0417,-2.043,-13.651,-0.33,20.7,13.8,65.5,4,2.5,60,3.0,4.0,12,LINKUSDT
25,52.0,-0.2066,-5.945,-14.595,-1.431,36.0,20.0,44.0,4,2.5,60,3.0,4.0,24,LINKUSDT
33,60.61,-0.0469,-1.738,-4.927,-0.803,54.5,30.3,15.2,4,2.5,65,1.0,1.5,6,LINKUSDT
33,63.64,-0.1263,-4.307,-7.47,-2.043,57.6,36.4,6.1,4,2.5,65,1.0,1.5,12,LINKUSDT
32,59.38,-0.1856,-6.001,-8.218,-2.888,59.4,40.6,0.0,4,2.5,65,1.0,1.5,24,LINKUSDT
29,72.41,0.1561,4.405,-5.269,2.474,65.5,13.8,20.7,4,2.5,65,1.0,2.5,6,LINKUSDT
29,72.41,-0.0383,-1.401,-7.551,-0.511,69.0,20.7,10.3,4,2.5,65,1.0,2.5,12,LINKUSDT
27,70.37,-0.1519,-4.332,-9.505,-1.889,70.4,25.9,3.7,4,2.5,65,1.0,2.5,24,LINKUSDT
29,75.86,0.2454,7.136,-4.17,3.872,69.0,3.4,27.6,4,2.5,65,1.0,4.0,6,LINKUSDT
28,75.0,0.1012,2.611,-5.507,1.44,71.4,3.6,25.0,4,2.5,65,1.0,4.0,12,LINKUSDT
26,80.77,0.1306,3.125,-7.214,1.615,80.8,7.7,11.5,4,2.5,65,1.0,4.0,24,LINKUSDT
31,58.06,0.0475,1.222,-6.515,0.705,38.7,32.3,29.0,4,2.5,65,1.5,1.5,6,LINKUSDT
31,61.29,0.0862,2.381,-6.515,1.152,54.8,38.7,6.5,4,2.5,65,1.5,1.5,12,LINKUSDT
30,56.67,0.03,0.569,-6.515,0.386,56.7,43.3,0.0,4,2.5,65,1.5,1.5,24,LINKUSDT
27,66.67,0.1937,5.043,-5.269,2.476,48.1,18.5,33.3,4,2.5,65,1.5,2.5,6,LINKUSDT
27,66.67,0.0826,1.829,-5.743,0.902,63.0,25.9,11.1,4,2.5,65,1.5,2.5,12,LINKUSDT
25,64.0,-0.0505,-1.686,-7.857,-0.518,64.0,32.0,4.0,4,2.5,65,1.5,2.5,24,LINKUSDT
27,70.37,0.3292,8.988,-4.17,4.495,48.1,3.7,48.1,4,2.5,65,1.5,4.0,6,LINKUSDT
26,69.23,0.3213,8.345,-4.567,3.893,65.4,3.8,30.8,4,2.5,65,1.5,4.0,12,LINKUSDT
24,75.0,0.3255,7.666,-7.214,3.37,75.0,8.3,16.7,4,2.5,65,1.5,4.0,24,LINKUSDT
31,54.84,0.0982,2.745,-6.515,1.277,32.3,35.5,32.3,4,2.5,65,2.0,1.5,6,LINKUSDT
31,58.06,0.2326,7.004,-6.515,2.657,48.4,41.9,9.7,4,2.5,65,2.0,1.5,12,LINKUSDT
30,53.33,0.1967,5.588,-6.515,2.152,53.3,46.7,0.0,4,2.5,65,2.0,1.5,24,LINKUSDT
27,62.96,0.2804,7.469,-5.269,3.301,37.0,18.5,44.4,4,2.5,65,2.0,2.5,6,LINKUSDT
27,62.96,0.2137,5.344,-5.594,2.015,55.6,29.6,14.8,4,2.5,65,2.0,2.5,12,LINKUSDT
25,60.0,0.0895,1.67,-7.747,0.795,60.0,36.0,4.0,4,2.5,65,2.0,2.5,24,LINKUSDT
27,66.67,0.4159,11.505,-4.17,5.202,37.0,3.7,59.3,4,2.5,65,2.0,4.0,6,LINKUSDT
26,65.38,0.3997,10.358,-4.665,3.844,57.7,7.7,34.6,4,2.5,65,2.0,4.0,12,LINKUSDT
24,70.83,0.4505,10.709,-7.214,3.82,70.8,12.5,16.7,4,2.5,65,2.0,4.0,24,LINKUSDT
30,53.33,-0.0394,-1.503,-6.515,-0.503,10.0,36.7,53.3,4,2.5,65,3.0,1.5,6,LINKUSDT
30,46.67,0.0125,-0.131,-6.515,0.13,16.7,50.0,33.3,4,2.5,65,3.0,1.5,12,LINKUSDT
29,41.38,0.0379,0.461,-6.515,0.344,34.5,58.6,6.9,4,2.5,65,3.0,1.5,24,LINKUSDT
26,61.54,0.1494,3.578,-5.269,1.702,11.5,19.2,69.2,4,2.5,65,3.0,2.5,6,LINKUSDT
26,50.0,-0.1591,-4.624,-11.028,-1.425,15.4,34.6,50.0,4,2.5,65,3.0,2.5,12,LINKUSDT
24,45.83,-0.3686,-9.22,-14.772,-2.714,37.5,54.2,8.3,4,2.5,65,3.0,2.5,24,LINKUSDT
26,65.38,0.3138,8.127,-4.17,3.754,11.5,3.8,84.6,4,2.5,65,3.0,4.0,6,LINKUSDT
25,56.0,0.1173,2.285,-8.166,0.97,20.0,12.0,68.0,4,2.5,65,3.0,4.0,12,LINKUSDT
22,59.09,0.1052,1.482,-8.928,0.728,40.9,18.2,40.9,4,2.5,65,3.0,4.0,24,LINKUSDT
24,62.5,-0.0497,-1.348,-4.927,-0.813,62.5,33.3,4.2,4,2.5,70,1.0,1.5,6,LINKUSDT
24,62.5,-0.1075,-2.721,-4.986,-1.697,62.5,37.5,0.0,4,2.5,70,1.0,1.5,12,LINKUSDT
24,62.5,-0.1075,-2.721,-4.986,-1.697,62.5,37.5,0.0,4,2.5,70,1.0,1.5,24,LINKUSDT
22,72.73,0.1837,3.952,-5.269,2.901,72.7,13.6,13.6,4,2.5,70,1.0,2.5,6,LINKUSDT
22,72.73,-0.006,-0.367,-5.269,-0.078,72.7,22.7,4.5,4,2.5,70,1.0,2.5,12,LINKUSDT
22,77.27,0.0345,0.522,-5.269,0.45,77.3,22.7,0.0,4,2.5,70,1.0,2.5,24,LINKUSDT
22,77.27,0.2637,5.769,-4.17,3.908,77.3,4.5,18.2,4,2.5,70,1.0,4.0,6,LINKUSDT
21,76.19,0.1315,2.577,-4.17,1.772,76.2,4.8,19.0,4,2.5,70,1.0,4.0,12,LINKUSDT
21,85.71,0.2507,5.143,-4.17,3.18,85.7,9.5,4.8,4,2.5,70,1.0,4.0,24,LINKUSDT
23,60.87,0.11,2.342,-6.515,1.541,47.8,34.8,17.4,4,2.5,70,1.5,1.5,6,LINKUSDT
23,60.87,0.1561,3.397,-6.515,2.037,60.9,39.1,0.0,4,2.5,70,1.5,1.5,12,LINKUSDT
23,60.87,0.1561,3.397,-6.515,2.037,60.9,39.1,0.0,4,2.5,70,1.5,1.5,24,LINKUSDT
21,66.67,0.2594,5.325,-5.269,3.209,57.1,19.0,23.8,4,2.5,70,1.5,2.5,6,LINKUSDT
21,66.67,0.1209,2.223,-5.269,1.291,66.7,28.6,4.8,4,2.5,70,1.5,2.5,12,LINKUSDT
21,71.43,0.1871,3.646,-5.269,1.979,71.4,28.6,0.0,4,2.5,70,1.5,2.5,24,LINKUSDT
21,71.43,0.3941,8.357,-4.17,5.064,57.1,4.8,38.1,4,2.5,70,1.5,4.0,6,LINKUSDT
20,70.0,0.3805,7.6,-4.17,4.438,70.0,5.0,25.0,4,2.5,70,1.5,4.0,12,LINKUSDT
20,80.0,0.4756,9.594,-4.17,5.051,80.0,10.0,10.0,4,2.5,70,1.5,4.0,24,LINKUSDT
23,56.52,0.0623,1.179,-6.515,0.791,30.4,39.1,30.4,4,2.5,70,2.0,1.5,6,LINKUSDT
22,50.0,0.0276,0.288,-6.515,0.309,40.9,50.0,9.1,4,2.5,70,2.0,1.5,12,LINKUSDT
22,50.0,0.0139,-0.016,-6.515,0.155,45.5,50.0,4.5,4,2.5,70,2.0,1.5,24,LINKUSDT
21,61.9,0.2972,6.123,-5.269,3.427,38.1,19.0,42.9,4,2.5,70,2.0,2.5,6,LINKUSDT
20,55.0,-0.1222,-2.858,-9.43,-1.1,45.0,40.0,15.0,4,2.5,70,2.0,2.5,12,LINKUSDT
20,60.0,-0.0427,-1.319,-9.43,-0.377,55.0,40.0,5.0,4,2.5,70,2.0,2.5,24,LINKUSDT
21,66.67,0.432,9.178,-4.17,5.156,38.1,4.8,57.1,4,2.5,70,2.0,4.0,6,LINKUSDT
19,57.89,0.078,1.043,-7.734,0.693,47.4,10.5,42.1,4,2.5,70,2.0,4.0,12,LINKUSDT
19,73.68,0.433,8.017,-5.375,3.634,68.4,15.8,15.8,4,2.5,70,2.0,4.0,24,LINKUSDT
23,56.52,0.0889,1.756,-6.515,1.043,13.0,39.1,47.8,4,2.5,70,3.0,1.5,6,LINKUSDT
22,40.91,-0.0515,-1.517,-6.515,-0.518,18.2,54.5,27.3,4,2.5,70,3.0,1.5,12,LINKUSDT
22,40.91,0.0593,0.81,-6.515,0.531,36.4,59.1,4.5,4,2.5,70,3.0,1.5,24,LINKUSDT
21,61.9,0.2877,5.878,-5.269,3.14,14.3,19.0,66.7,4,2.5,70,3.0,2.5,6,LINKUSDT
20,45.0,-0.4269,-8.64,-9.787,-3.738,15.0,45.0,40.0,4,2.5,70,3.0,2.5,12,LINKUSDT
20,50.0,-0.1729,-4.052,-10.108,-1.272,40.0,50.0,10.0,4,2.5,70,3.0,2.5,24,LINKUSDT
21,66.67,0.4518,9.594,-4.17,5.076,14.3,4.8,81.0,4,2.5,70,3.0,4.0,6,LINKUSDT
19,52.63,-0.1141,-2.717,-7.139,-0.882,21.1,15.8,63.2,4,2.5,70,3.0,4.0,12,LINKUSDT
19,68.42,0.5129,9.371,-4.17,3.465,52.6,21.1,26.3,4,2.5,70,3.0,4.0,24,LINKUSDT
133,51.88,-0.2873,-32.399,-36.919,-4.771,45.1,36.8,18.0,6,1.0,55,1.0,1.5,6,LINKUSDT
127,53.54,-0.3119,-33.388,-36.084,-4.895,50.4,43.3,6.3,6,1.0,55,1.0,1.5,12,LINKUSDT
126,56.35,-0.2711,-29.652,-33.056,-4.198,54.8,43.7,1.6,6,1.0,55,1.0,1.5,24,LINKUSDT
110,57.27,-0.2724,-26.685,-31.671,-3.812,50.0,18.2,31.8,6,1.0,55,1.0,2.5,6,LINKUSDT
105,62.86,-0.2992,-27.877,-32.529,-3.785,59.0,24.8,16.2,6,1.0,55,1.0,2.5,12,LINKUSDT
97,67.01,-0.2674,-23.809,-28.092,-3.241,64.9,28.9,6.2,6,1.0,55,1.0,2.5,24,LINKUSDT
103,57.28,-0.3589,-31.898,-36.003,-4.229,51.5,8.7,39.8,6,1.0,55,1.0,4.0,6,LINKUSDT
90,62.22,-0.4486,-34.284,-40.029,-4.722,56.7,14.4,28.9,6,1.0,55,1.0,4.0,12,LINKUSDT
80,68.75,-0.4979,-34.105,-38.321,-4.567,66.2,22.5,11.2,6,1.0,55,1.0,4.0,24,LINKUSDT
118,45.76,-0.2639,-27.481,-32.831,-3.99,28.0,37.3,34.7,6,1.0,55,1.5,1.5,6,LINKUSDT
115,47.83,-0.2142,-22.755,-28.123,-2.881,41.7,46.1,12.2,6,1.0,55,1.5,1.5,12,LINKUSDT
109,49.54,-0.183,-19.058,-25.94,-2.378,46.8,48.6,4.6,6,1.0,55,1.5,1.5,24,LINKUSDT
102,48.04,-0.3596,-31.564,-37.567,-4.542,28.4,21.6,50.0,6,1.0,55,1.5,2.5,6,LINKUSDT
96,52.08,-0.3274,-28.107,-35.354,-3.535,47.9,30.2,21.9,6,1.0,55,1.5,2.5,12,LINKUSDT
85,55.29,-0.3305,-25.65,-32.307,-3.385,51.8,36.5,11.8,6,1.0,55,1.5,2.5,24,LINKUSDT
97,49.48,-0.4522,-36.584,-41.759,-4.829,29.9,11.3,58.8,6,1.0,55,1.5,4.0,6,LINKUSDT
84,54.76,-0.4194,-30.974,-39.621,-3.943,45.2,16.7,38.1,6,1.0,55,1.5,4.0,12,LINKUSDT
72,61.11,-0.4749,-30.48,-37.535,-3.818,56.9,26.4,16.7,6,1.0,55,1.5,4.0,24,LINKUSDT
114,42.11,-0.2264,-23.626,-31.331,-3.098,21.9,38.6,39.5,6,1.0,55,2.0,1.5,6,LINKUSDT
111,45.95,-0.1505,-16.557,-25.046,-1.826,32.4,47.7,19.8,6,1.0,55,2.0,1.5,12,LINKUSDT
104,47.12,-0.0517,-6.641,-17.983,-0.582,43.3,51.0,5.8,6,1.0,55,2.0,1.5,24,LINKUSDT
100,45.0,-0.3273,-28.877,-35.325,-3.902,20.0,21.0,59.0,6,1.0,55,2.0,2.5,6,LINKUSDT
91,48.35,-0.289,-24.414,-31.842,-2.904,35.2,30.8,34.1,6,1.0,55,2.0,2.5,12,LINKUSDT
80,52.5,-0.1935,-15.873,-25.527,-1.754,48.8,38.8,12.5,6,1.0,55,2.0,2.5,24,LINKUSDT
94,45.74,-0.482,-37.535,-43.355,-4.972,18.1,11.7,70.2,6,1.0,55,2.0,4.0,6,LINKUSDT
79,50.63,-0.4372,-30.584,-39.689,-3.856,32.9,17.7,49.4,6,1.0,55,2.0,4.0,12,LINKUSDT
66,53.03,-0.5369,-31.471,-39.874,-3.959,47.0,28.8,24.2,6,1.0,55,2.0,4.0,24,LINKUSDT
110,40.0,-0.2614,-25.878,-32.766,-3.446,6.4,39.1,54.5,6,1.0,55,3.0,1.5,6,LINKUSDT
102,45.1,-0.0578,-7.268,-19.779,-0.613,17.6,49.0,33.3,6,1.0,55,3.0,1.5,12,LINKUSDT
92,42.39,0.0495,2.677,-15.025,0.462,30.4,55.4,14.1,6,1.0,55,3.0,1.5,24,LINKUSDT
95,43.16,-0.4428,-35.191,-40.528,-5.322,4.2,22.1,73.7,6,1.0,55,3.0,2.5,6,LINKUSDT
85,43.53,-0.3867,-29.339,-37.305,-3.6,15.3,34.1,50.6,6,1.0,55,3.0,2.5,12,LINKUSDT
70,45.71,-0.1909,-14.349,-27.615,-1.485,31.4,44.3,24.3,6,1.0,55,3.0,2.5,24,LINKUSDT
92,45.65,-0.5048,-38.266,-43.386,-5.097,4.3,12.0,83.7,6,1.0,55,3.0,4.0,6,LINKUSDT
76,50.0,-0.3476,-24.923,-35.185,-2.774,19.7,18.4,61.8,6,1.0,55,3.0,4.0,12,LINKUSDT
61,50.82,-0.3751,-22.591,-34.558,-2.432,34.4,31.1,34.4,6,1.0,55,3.0,4.0,24,LINKUSDT
101,47.52,-0.3165,-27.89,-30.235,-5.242,45.5,37.6,16.8,6,1.0,60,1.0,1.5,6,LINKUSDT
96,52.08,-0.344,-28.683,-29.27,-5.391,50.0,44.8,5.2,6,1.0,60,1.0,1.5,12,LINKUSDT
95,53.68,-0.3279,-27.345,-28.536,-5.025,53.7,46.3,0.0,6,1.0,60,1.0,1.5,24,LINKUSDT
85,51.76,-0.3598,-27.001,-29.679,-4.948,47.1,21.2,31.8,6,1.0,60,1.0,2.5,6,LINKUSDT
82,58.54,-0.4175,-29.763,-32.085,-5.081,57.3,29.3,13.4,6,1.0,60,1.0,2.5,12,LINKUSDT
74,63.51,-0.4021,-26.534,-28.333,-4.664,63.5,33.8,2.7,6,1.0,60,1.0,2.5,24,LINKUSDT
79,49.37,-0.4464,-30.482,-32.476,-5.383,44.3,10.1,45.6,6,1.0,60,1.0,4.0,6,LINKUSDT
69,59.42,-0.447,-27.444,-30.992,-4.7,56.5,14.5,29.0,6,1.0,60,1.0,4.0,12,LINKUSDT
60,66.67,-0.5538,-29.295,-31.027,-5.065,66.7,21.7,11.7,6,1.0,60,1.0,4.0,24,LINKUSDT
92,40.22,-0.2945,-24.345,-26.318,-4.381,30.4,39.1,30.4,6,1.0,60,1.5,1.5,6,LINKUSDT
89,47.19,-0.2288,-19.182,-20.243,-3.063,42.7,47.2,10.1,6,1.0,60,1.5,1.5,12,LINKUSDT
85,48.24,-0.2137,-17.406,-19.56,-2.749,47.1,50.6,2.4,6,1.0,60,1.5,1.5,24,LINKUSDT
81,43.21,-0.3812,-27.313,-30.972,-4.753,30.9,23.5,45.7,6,1.0,60,1.5,2.5,6,LINKUSDT
77,51.95,-0.3553,-24.924,-28.827,-3.779,48.1,32.5,19.5,6,1.0,60,1.5,2.5,12,LINKUSDT
67,53.73,-0.3825,-23.583,-26.649,-3.855,52.2,38.8,9.0,6,1.0,60,1.5,2.5,24,LINKUSDT
74,41.89,-0.4906,-31.32,-33.91,-5.297,31.1,12.2,56.8,6,1.0,60,1.5,4.0,6,LINKUSDT
65,53.85,-0.4216,-25.067,-29.977,-3.929,44.6,16.9,38.5,6,1.0,60,1.5,4.0,12,LINKUSDT
54,57.41,-0.5702,-27.709,-30.61,-4.574,55.6,25.9,18.5,6,1.0,60,1.5,4.0,24,LINKUSDT
89,35.96,-0.2914,-23.532,-26.034,-4.009,20.2,40.4,39.3,6,1.0,60,2.0,1.5,6,LINKUSDT
85,44.71,-0.1761,-14.835,-16.912,-2.115,34.1,49.4,16.5,6,1.0,60,2.0,1.5,12,LINKUSDT
81,44.44,-0.1167,-10.098,-13.81,-1.3,42.0,54.3,3.7,6,1.0,60,2.0,1.5,24,LINKUSDT
79,39.24,-0.4129,-28.591,-31.097,-5.02,16.5,22.8,60.8,6,1.0,60,2.0,2.5,6,LINKUSDT
71,46.48,-0.3865,-25.029,-27.681,-3.863,33.8,33.8,32.4,6,1.0,60,2.0,2.5,12,LINKUSDT
61,45.9,-0.4008,-22.794,-25.832,-3.631,44.3,42.6,13.1,6,1.0,60,2.0,2.5,24,LINKUSDT
73,38.36,-0.503,-31.648,-33.107,-5.265,17.8,12.3,69.9,6,1.0,60,2.0,4.0,6,LINKUSDT
61,47.54,-0.4965,-27.267,-31.181,-4.352,32.8,18.0,49.2,6,1.0,60,2.0,4.0,12,LINKUSDT
50,48.0,-0.6596,-29.391,-32.169,-4.865,46.0,28.0,26.0,6,1.0,60,2.0,4.0,24,LINKUSDT
87,33.33,-0.3551,-27.242,-29.932,-4.829,4.6,41.4,54.0,6,1.0,60,3.0,1.5,6,LINKUSDT
80,41.25,-0.1264,-10.775,-15.542,-1.346,16.2,51.2,32.5,6,1.0,60,3.0,1.5,12,LINKUSDT
75,40.0,-0.0081,-2.142,-14.023,-0.075,28.0,58.7,13.3,6,1.0,60,3.0,1.5,24,LINKUSDT
76,38.16,-0.5028,-32.456,-34.35,-6.168,3.9,23.7,72.4,6,1.0,60,3.0,2.5,6,LINKUSDT
67,41.79,-0.4106,-25.139,-27.322,-3.87,13.4,34.3,52.2,6,1.0,60,3.0,2.5,12,LINKUSDT
56,39.29,-0.3437,-18.913,-26.43,-2.68,32.1,46.4,21.4,6,1.0,60,3.0,2.5,24,LINKUSDT
71,38.03,-0.5812,-34.67,-35.542,-6.142,2.8,12.7,84.5,6,1.0,60,3.0,4.0,6,LINKUSDT
58,44.83,-0.4406,-23.831,-28.049,-3.6,13.8,19.0,67.2,6,1.0,60,3.0,4.0,12,LINKUSDT
47,42.55,-0.5223,-23.399,-27.557,-3.404,34.0,29.8,36.2,6,1.0,60,3.0,4.0,24,LINKUSDT
74,50.0,-0.2481,-17.178,-20.137,-4.232,43.2,35.1,21.6,6,1.0,65,1.0,1.5,6,LINKUSDT
73,58.9,-0.1878,-13.282,-15.406,-3.0,56.2,38.4,5.5,6,1.0,65,1.0,1.5,12,LINKUSDT
72,56.94,-0.2464,-16.738,-18.103,-3.803,56.9,43.1,0.0,6,1.0,65,1.0,1.5,24,LINKUSDT
63,60.32,-0.0784,-5.314,-12.514,-1.176,54.0,15.9,30.2,6,1.0,65,1.0,2.5,6,LINKUSDT
61,67.21,-0.1365,-8.604,-13.074,-1.778,65.6,23.0,11.5,6,1.0,65,1.0,2.5,12,LINKUSDT
57,70.18,-0.1878,-10.798,-15.555,-2.281,70.2,28.1,1.8,6,1.0,65,1.0,2.5,24,LINKUSDT
63,60.32,-0.1917,-12.063,-16.09,-2.369,52.4,9.5,38.1,6,1.0,65,1.0,4.0,6,LINKUSDT
55,65.45,-0.2638,-14.263,-17.779,-2.886,63.6,12.7,23.6,6,1.0,65,1.0,4.0,12,LINKUSDT
48,72.92,-0.2662,-12.813,-14.948,-2.634,72.9,16.7,10.4,6,1.0,65,1.0,4.0,24,LINKUSDT
